campaign_id,impressions,clicks,conversions,spend,budget,quality_score,region,device,status
CMP_29559,36681,1984,34,3742.93,319,1,US,mobile,active
CMP_29560,64895,2388,125,1647.41,3025,1,India,mobile,paused
CMP_29561,96531,3395,392,6437.48,4904,3,Germany,mobile,paused
CMP_29562,95926,5385,293,6534.16,2038,7,India,tablet,active
CMP_29563,86973,2863,235,6477.41,480,10,Singapore,tablet,active
CMP_29564,91202,2962,36,4851.53,1347,8,India,tablet,active
CMP_29565,76566,4046,138,9444.36,651,8,Singapore,desktop,paused
CMP_29566,77612,3121,167,4050.25,2293,1,US,mobile,paused
CMP_29567,33937,1731,117,4155.77,4063,1,Singapore,desktop,paused
CMP_29568,77266,1223,103,3055.34,716,9,US,mobile,paused
CMP_29569,23971,71,64,1317.93,1624,4,India,tablet,paused
CMP_29570,6927,285,29,601.13,3592,10,UAE,mobile,paused
CMP_29571,23172,934,26,349.49,269,6,Singapore,desktop,paused
CMP_29572,5354,139,11,110.95,648,9,Germany,desktop,paused
CMP_29573,74019,3967,239,2738.63,1401,3,UK,tablet,active
CMP_29574,78820,6237,148,16104.36,2387,10,Germany,mobile,active
CMP_29575,27174,694,31,1062.18,1440,8,UK,desktop,active
CMP_29576,84600,4487,263,13178.95,4490,1,UK,mobile,paused
CMP_29577,42090,919,70,2679.41,1948,2,Germany,tablet,paused
CMP_29578,3877,29,2,13.16,1773,4,UK,tablet,paused
CMP_29579,75451,3039,286,5304.86,4425,9,UK,tablet,active
CMP_29580,90816,2284,222,6129.06,3860,4,Germany,mobile,paused
CMP_29581,27873,83,68,2905.32,2839,9,UAE,tablet,paused
CMP_29582,9482,521,47,824.3,1206,7,UAE,tablet,paused
CMP_29583,30348,1016,31,2210.33,678,10,Singapore,mobile,paused
CMP_29584,95102,4692,196,2882.69,3943,6,India,desktop,paused
CMP_29585,29625,975,79,1513.1,1049,6,UK,tablet,active
CMP_29586,55269,2899,125,3307.25,2502,2,UK,tablet,active
CMP_29587,1607,25,1,57.45,4346,9,UAE,mobile,paused
CMP_29588,11209,711,58,812.13,932,8,Germany,mobile,active
CMP_29589,11137,868,31,2318.5,3038,4,India,tablet,active
CMP_29590,82826,2554,235,6469.16,221,9,UK,tablet,active
CMP_29591,8158,544,14,1276.08,2595,9,Germany,mobile,active
CMP_29592,6561,71,7,201.75,3470,5,UAE,desktop,active
CMP_29593,1401,55,5,121.07,2730,6,US,desktop,paused
CMP_29594,35328,887,45,2221.03,213,1,Singapore,tablet,active
CMP_29595,14325,845,49,1733.5,4480,8,UK,mobile,active
CMP_29596,76462,761,20,1633.81,834,3,US,tablet,active
CMP_29597,44637,1100,54,1947.09,2939,4,Singapore,tablet,active
CMP_29598,2283,48,3,2460.0,2460,3,Singapore,desktop,paused
CMP_29599,26241,1983,167,1705.14,2298,3,Singapore,tablet,paused
CMP_29600,35776,378,25,374.77,4958,5,UK,desktop,paused
CMP_29601,16275,661,59,168.71,2544,6,Germany,tablet,active
CMP_29602,62628,4696,130,1809.16,4689,8,UK,mobile,paused
CMP_29603,54541,3988,248,8277.95,4744,7,UAE,desktop,active
CMP_29604,46548,1060,82,2185.49,2942,10,UAE,desktop,active
CMP_29605,64747,547,48,696.89,535,5,India,desktop,paused
CMP_29606,26887,1707,138,762.7,4861,5,Germany,desktop,paused
CMP_29607,40732,768,91,174.71,2883,7,Singapore,tablet,active
CMP_29608,16308,1303,109,2530.81,417,4,UAE,mobile,paused
CMP_29609,28275,946,29,2045.33,2052,3,UAE,mobile,active
CMP_29610,36935,1233,131,1030.18,3530,5,UAE,desktop,paused
CMP_29611,14174,1087,58,702.82,1602,2,UAE,desktop,paused
CMP_29612,28959,495,43,395.87,1939,9,US,tablet,paused
CMP_29613,52039,3622,406,5076.14,1596,7,Germany,tablet,active
CMP_29614,57496,2486,65,951.0,951,6,Singapore,mobile,active
CMP_29615,60277,1983,124,4466.56,2016,9,India,mobile,active
CMP_29616,14753,44,87,841.1,4221,3,UK,desktop,active
CMP_29617,83208,5746,239,9701.05,2937,1,Germany,tablet,paused
CMP_29618,71369,3508,105,3534.13,2393,6,UK,desktop,paused
CMP_29619,88891,3347,249,8082.12,2497,7,UAE,desktop,paused
CMP_29620,13899,560,9,196.03,4329,3,UK,mobile,active
CMP_29621,90450,4939,353,10417.85,2461,1,India,tablet,paused
CMP_29622,99034,3437,251,10138.72,2904,2,Singapore,mobile,active
CMP_29623,32079,1792,34,5316.3,1518,3,Singapore,tablet,active
CMP_29624,17534,1356,130,684.42,2123,9,UK,mobile,active
CMP_29625,11827,35,32,862.35,422,5,UK,desktop,paused
CMP_29626,27486,1088,112,2955.78,3203,9,UK,desktop,active
CMP_29627,3817,247,26,559.82,2942,5,UK,tablet,active
CMP_29628,55640,1421,134,441.99,4409,5,Germany,mobile,active
CMP_29629,35811,2509,32,5836.57,2108,1,India,desktop,paused
CMP_29630,58604,4289,360,1680.94,2007,3,India,desktop,paused
CMP_29631,83741,5653,227,5899.17,4890,6,India,mobile,active
CMP_29632,13951,161,6,472.04,2654,7,UK,tablet,paused
CMP_29633,94726,7123,627,11498.49,4036,7,UK,tablet,active
CMP_29634,4118,185,14,60.49,3902,9,US,desktop,active
CMP_29635,69737,3552,144,5624.64,3243,4,UAE,desktop,paused
CMP_29636,91314,1361,73,860.49,228,7,UK,tablet,paused
CMP_29637,65016,593,28,820.83,4412,9,UK,desktop,active
CMP_29638,33564,1781,75,2005.52,2505,4,US,mobile,paused
CMP_29639,23268,1523,56,3700.04,3988,8,Singapore,desktop,paused
CMP_29640,67349,689,60,1878.69,4973,6,US,desktop,paused
CMP_29641,14202,210,15,567.46,4161,10,India,desktop,paused
CMP_29642,99125,5400,500,15980.78,1182,1,India,mobile,paused
CMP_29643,50004,384,40,744.48,2539,6,Singapore,mobile,active
CMP_29644,51746,3494,372,2907.78,1193,6,India,mobile,paused
CMP_29645,18895,414,47,747.45,4339,3,Singapore,tablet,paused
CMP_29646,64012,4186,74,1191.48,3852,8,Germany,desktop,paused
CMP_29647,97583,1095,114,1413.73,4588,1,US,mobile,active
CMP_29648,2890,42,3,86.62,263,10,India,desktop,active
CMP_29649,82040,5739,461,7117.13,207,8,Germany,desktop,active
CMP_29650,8307,241,26,141.58,2143,1,US,mobile,active
CMP_29651,12892,702,78,1609.53,1282,7,UK,mobile,active
CMP_29652,2828,184,18,335.93,1588,7,US,tablet,paused
CMP_29653,62307,4924,282,3630.33,1400,4,India,desktop,active
CMP_29654,78829,3274,168,5104.51,2994,10,Germany,mobile,paused
CMP_29655,38085,114,29,686.83,3463,7,UK,mobile,paused
CMP_29656,21647,690,80,857.92,2097,4,Singapore,mobile,active
CMP_29657,84333,984,12,1874.67,767,1,US,mobile,paused
CMP_29658,69258,3581,180,4576.88,358,3,Germany,desktop,active
CMP_29659,31225,1457,58,3392.26,1857,6,India,tablet,active
CMP_29660,26218,768,32,526.16,2398,4,US,desktop,paused
CMP_29661,77718,3234,177,8670.59,3622,3,US,desktop,paused
CMP_29662,55638,1259,75,757.02,3313,2,US,tablet,active
CMP_29663,57436,4212,366,4686.93,373,6,UAE,tablet,paused
CMP_29664,52813,158,251,6010.5,1679,8,US,desktop,paused
CMP_29665,50242,1932,196,2603.18,2327,5,UK,tablet,paused
CMP_29666,21387,1627,177,3057.03,3054,4,Germany,desktop,active
CMP_29667,83998,4891,545,1597.32,2536,9,UK,desktop,paused
CMP_29668,19481,435,0,1206.48,206,6,Germany,desktop,paused
CMP_29669,76055,1387,54,883.15,393,3,UK,mobile,active
CMP_29670,66814,200,49,6702.18,2736,10,US,mobile,paused
CMP_29671,92501,6810,520,11741.52,4684,6,India,tablet,paused
CMP_29672,23477,909,106,292.5,932,7,UK,desktop,paused
CMP_29673,31916,2526,31,5987.73,3866,5,Singapore,mobile,paused
CMP_29674,98539,2286,56,2376.36,4657,3,US,tablet,active
CMP_29675,28209,2019,186,3903.82,2040,4,Singapore,mobile,paused
CMP_29676,8088,483,52,656.46,4058,10,India,mobile,active
CMP_29677,54942,3597,311,3477.0,3477,2,US,mobile,active
CMP_29678,75963,837,53,1454.9,642,4,India,desktop,paused
CMP_29679,82581,1276,130,2420.97,1235,9,US,mobile,active
CMP_29680,16877,610,37,1453.39,760,10,UK,desktop,active
CMP_29681,64986,3362,70,8872.45,1434,6,India,mobile,active
CMP_29682,82634,896,0,1270.4,3710,7,Singapore,mobile,paused
CMP_29683,47402,3047,282,4682.52,3836,4,India,tablet,paused
CMP_29684,22361,641,46,574.44,3634,4,India,tablet,paused
CMP_29685,78971,871,47,769.97,3170,1,UAE,desktop,paused
CMP_29686,37237,1014,30,2298.44,4223,1,India,mobile,active
CMP_29687,69181,4061,174,10401.06,307,7,India,tablet,paused
CMP_29688,7041,366,38,110.27,3871,8,Germany,tablet,paused
CMP_29689,88104,3992,364,8243.94,3804,10,Singapore,mobile,active
CMP_29690,65900,3091,53,7689.25,1618,4,US,mobile,active
CMP_29691,30896,909,104,2606.14,4850,3,UK,desktop,paused
CMP_29692,92026,3231,355,4802.24,4936,5,UAE,desktop,paused
CMP_29693,92759,1379,79,1319.57,2148,9,US,mobile,paused
CMP_29694,85372,5996,605,15441.33,2537,1,India,desktop,paused
CMP_29695,63041,2657,218,6478.73,2040,8,Germany,tablet,paused
CMP_29696,64531,3760,275,11099.58,2205,1,Germany,mobile,active
CMP_29697,62381,3780,444,5553.88,1239,6,UAE,desktop,active
CMP_29698,4583,239,23,689.63,1058,5,Singapore,tablet,paused
CMP_29699,69915,428,15,1233.41,4614,8,UAE,tablet,paused
CMP_29700,77325,5500,166,8958.97,4074,5,Germany,mobile,paused
CMP_29701,12021,546,12,604.87,4691,7,India,mobile,active
CMP_29702,39931,1886,158,4871.12,1673,2,Germany,tablet,active
CMP_29703,67645,2953,243,8274.89,586,5,Germany,mobile,paused
CMP_29704,54388,1565,117,2935.0,2935,4,UAE,tablet,active
CMP_29705,29980,1059,106,1744.74,1072,1,Germany,mobile,paused
CMP_29706,34797,2482,260,1956.0,1137,7,Germany,mobile,active
CMP_29707,57240,1655,157,1715.35,1974,10,Germany,desktop,paused
CMP_29708,2294,24,1,35.82,2964,4,UAE,desktop,active
CMP_29709,63524,2114,27,565.54,2225,10,Singapore,tablet,active
CMP_29710,58125,4544,259,5127.03,3944,7,US,desktop,paused
CMP_29711,89347,584,0,192.44,1501,7,UK,tablet,active
CMP_29712,15524,667,9,3830.0,3830,7,UAE,desktop,paused
CMP_29713,60533,4244,92,8965.37,1400,2,Singapore,desktop,paused
CMP_29714,28034,511,19,263.44,2795,1,Singapore,tablet,active
CMP_29715,83524,2342,69,2055.43,1651,2,UK,tablet,paused
CMP_29716,2290,60,1,28.91,3594,8,Germany,tablet,paused
CMP_29717,96161,7449,827,17772.42,500,6,UK,desktop,paused
CMP_29718,30302,1058,109,2853.67,4010,6,UK,tablet,active
CMP_29719,26782,80,108,3846.5,4652,1,UK,mobile,paused
CMP_29720,72779,3735,330,4082.36,2433,8,UAE,desktop,active
CMP_29721,36972,1193,81,260.29,1939,10,Germany,mobile,paused
CMP_29722,61584,1332,83,3245.75,3863,2,UAE,tablet,active
CMP_29723,27350,874,61,402.99,1921,6,India,desktop,active
CMP_29724,79273,611,0,681.96,3018,4,UK,mobile,active
CMP_29725,18983,813,56,452.16,4886,9,UK,mobile,active
CMP_29726,77503,4908,64,13291.27,3510,8,Germany,tablet,paused
CMP_29727,44547,923,18,1053.47,478,4,UAE,desktop,paused
CMP_29728,10316,476,31,1094.75,4217,5,Germany,desktop,paused
CMP_29729,46953,1545,148,873.82,4623,2,US,tablet,active
CMP_29730,92740,4001,152,3333.79,3497,5,Germany,tablet,paused
CMP_29731,94572,2567,213,5468.98,567,9,UAE,tablet,paused
CMP_29732,74759,2180,55,5315.53,4691,6,UAE,desktop,active
CMP_29733,3960,261,29,553.02,4989,3,India,tablet,active
CMP_29734,45664,1561,23,3039.99,3458,4,Singapore,desktop,paused
CMP_29735,8230,451,30,708.07,2190,5,UAE,tablet,active
CMP_29736,61953,1051,106,921.4,2954,6,Singapore,desktop,paused
CMP_29737,61660,1639,0,3556.52,2334,7,UAE,tablet,paused
CMP_29738,71540,5370,0,13622.59,539,4,UAE,tablet,paused
CMP_29739,37078,856,76,2071.74,2478,5,UK,mobile,paused
CMP_29740,16993,543,44,1360.34,1664,4,India,tablet,paused
CMP_29741,69422,3280,222,7323.66,1221,3,US,mobile,paused
CMP_29742,66656,2416,33,4708.74,1509,7,Singapore,desktop,active
CMP_29743,63043,3419,135,1467.35,2129,9,Germany,desktop,paused
CMP_29744,72706,3729,181,6270.91,3745,8,UAE,desktop,active
CMP_29745,23545,1060,98,2659.25,2989,9,India,tablet,paused
CMP_29746,17524,630,17,1187.55,3859,10,UK,tablet,active
CMP_29747,57534,1033,13,2278.37,4412,5,UK,tablet,paused
CMP_29748,89731,6216,181,5442.83,1958,1,UAE,mobile,active
CMP_29749,52236,1563,127,2907.32,1261,8,Germany,mobile,active
CMP_29750,52288,1138,35,1669.01,1975,3,UAE,desktop,active
CMP_29751,33224,2231,0,2103.39,1558,10,Singapore,desktop,active
CMP_29752,73969,5594,213,12694.9,4703,5,Germany,tablet,active
CMP_29753,65778,1662,102,1517.26,4445,9,UK,mobile,active
CMP_29754,10370,703,0,3846.0,3846,4,US,desktop,active
CMP_29755,20099,960,46,2179.67,3251,9,US,mobile,active
CMP_29756,29083,1419,26,2637.53,1101,3,UK,mobile,active
CMP_29757,83942,3188,98,5797.29,4745,5,India,desktop,active
CMP_29758,92020,4900,334,11771.92,4008,3,Singapore,mobile,active
CMP_29759,32621,2122,73,4281.12,1028,3,UK,tablet,paused
CMP_29760,83904,2832,44,7967.06,917,4,Singapore,desktop,active
CMP_29761,31677,1032,87,1679.7,3864,4,India,desktop,paused
CMP_29762,14891,117,9,221.67,3618,6,Germany,tablet,paused
CMP_29763,63798,4169,57,479.0,479,1,UK,mobile,active
CMP_29764,84311,252,140,674.21,1119,4,India,tablet,active
CMP_29765,4276,285,0,287.58,1920,2,Germany,tablet,active
CMP_29766,25725,163,7,218.07,4473,10,Germany,tablet,active
CMP_29767,92438,3499,299,2943.24,383,2,UK,desktop,paused
CMP_29768,64083,2604,45,1442.63,2563,4,US,desktop,paused
CMP_29769,85343,1351,18,3492.86,4677,3,UK,tablet,paused
CMP_29770,18223,542,38,1527.96,2727,3,Singapore,mobile,active
CMP_29771,92864,1713,52,2997.56,3138,8,US,tablet,paused
CMP_29772,86379,2765,100,2309.58,859,7,Singapore,tablet,paused
CMP_29773,29574,2347,90,1932.49,3485,9,UAE,mobile,paused
CMP_29774,76878,4666,0,10384.72,2265,7,India,mobile,active
CMP_29775,92891,3599,250,5134.64,2045,10,UAE,desktop,active
CMP_29776,53905,2022,195,4144.46,3336,2,Singapore,mobile,paused
CMP_29777,70430,1241,74,3662.69,4905,5,Germany,mobile,paused
CMP_29778,26948,361,13,1776.0,1776,3,Singapore,tablet,paused
CMP_29779,33876,2128,152,4582.0,4582,2,India,desktop,active
CMP_29780,41079,428,13,625.29,2471,5,US,tablet,active
CMP_29781,50034,3226,44,5612.06,682,8,US,mobile,active
CMP_29782,51139,1628,86,1459.52,4777,9,UAE,tablet,active
CMP_29783,69594,1109,76,464.36,1788,6,UAE,mobile,paused
CMP_29784,31768,240,23,254.87,1068,6,US,mobile,active
CMP_29785,75737,1865,89,515.56,2478,3,UAE,mobile,paused
CMP_29786,66477,4710,526,13077.38,4968,4,UAE,mobile,active
CMP_29787,17009,1028,42,2884.12,818,10,Singapore,tablet,active
CMP_29788,94550,5630,451,2205.14,1676,5,UAE,tablet,active
CMP_29789,75811,5929,667,4782.63,844,7,Singapore,tablet,paused
CMP_29790,49562,1361,69,3496.76,4584,7,UK,desktop,active
CMP_29791,8180,366,41,450.57,872,6,Germany,tablet,active
CMP_29792,94141,5308,463,7392.59,3747,5,India,mobile,paused
CMP_29793,24463,73,84,483.37,1818,8,UK,mobile,paused
CMP_29794,96011,7525,478,21753.49,2199,4,UAE,mobile,active
CMP_29795,25428,716,57,1601.12,4359,4,US,mobile,paused
CMP_29796,29789,265,0,574.63,4642,1,US,mobile,paused
CMP_29797,15747,1011,0,2396.19,3451,4,US,desktop,paused
CMP_29798,68762,1453,82,1914.15,4151,2,US,tablet,active
CMP_29799,29579,2261,89,4349.18,4668,9,Germany,mobile,active
CMP_29800,28462,155,2,182.33,4796,8,India,mobile,active
CMP_29801,80826,4748,526,10351.45,3815,5,US,tablet,active
CMP_29802,83221,3333,240,3393.99,4156,7,US,mobile,active
CMP_29803,33880,2106,200,4299.94,817,7,Singapore,mobile,active
CMP_29804,17774,1082,16,619.37,2340,3,UAE,tablet,paused
CMP_29805,21697,1316,18,3877.18,4574,9,Singapore,mobile,active
CMP_29806,45573,2537,259,4228.41,3157,2,UK,tablet,paused
CMP_29807,1636,71,0,61.76,256,4,UK,tablet,paused
CMP_29808,69179,2990,271,1085.24,1959,4,Singapore,mobile,active
CMP_29809,44663,2237,201,3046.99,2451,1,Singapore,mobile,active
CMP_29810,31598,1397,82,1772.3,4246,6,UK,desktop,paused
CMP_29811,43249,1920,64,506.33,1557,1,India,mobile,paused
CMP_29812,71545,4598,246,8054.93,383,2,Germany,tablet,paused
CMP_29813,54467,443,48,262.9,4832,10,Singapore,tablet,paused
CMP_29814,22376,606,46,1455.3,3927,7,India,tablet,paused
CMP_29815,61447,4839,323,8668.87,2922,10,UAE,mobile,paused
CMP_29816,8941,238,13,621.39,983,3,Singapore,desktop,active
CMP_29817,46694,2816,112,3927.0,1883,4,UAE,desktop,paused
CMP_29818,58186,1429,133,2332.32,1447,9,India,mobile,active
CMP_29819,13369,264,5,559.31,229,5,UK,desktop,paused
CMP_29820,15590,46,65,933.76,2119,10,UAE,mobile,active
CMP_29821,32148,2540,267,5584.05,4088,6,Germany,mobile,active
CMP_29822,13796,580,31,809.68,3875,6,US,tablet,active
CMP_29823,31786,2244,92,6121.44,2402,7,Singapore,desktop,paused
CMP_29824,11360,687,80,676.41,744,4,UAE,desktop,paused
CMP_29825,53069,2739,255,7132.32,3664,10,UK,mobile,paused
CMP_29826,2101,98,9,223.58,1798,4,Germany,tablet,paused
CMP_29827,41411,124,216,2248.94,4687,8,India,mobile,active
CMP_29828,81459,1087,81,2714.31,3910,3,Singapore,mobile,paused
CMP_29829,36305,1851,163,4913.27,2032,5,UAE,desktop,active
CMP_29830,41256,3227,150,2236.76,1272,4,India,tablet,paused
CMP_29831,13945,602,28,1324.12,1104,9,Singapore,desktop,paused
CMP_29832,43192,2817,284,678.93,3386,2,Singapore,desktop,paused
CMP_29833,24523,1841,61,1476.16,2117,4,US,mobile,active
CMP_29834,93553,5121,211,13667.45,1380,8,Germany,mobile,active
CMP_29835,35445,945,87,292.99,1680,4,Germany,tablet,paused
CMP_29836,86790,1963,235,399.7,1620,2,Germany,mobile,paused
CMP_29837,23712,1053,51,2757.99,3536,8,US,tablet,paused
CMP_29838,9262,82,4,145.28,4997,3,US,mobile,paused
CMP_29839,51621,2552,293,6409.95,3324,6,US,desktop,active
CMP_29840,80073,5648,609,14607.58,1309,4,UK,desktop,paused
CMP_29841,48134,2556,272,4103.7,4949,4,Germany,tablet,paused
CMP_29842,31778,2175,122,5494.15,1479,7,UK,desktop,paused
CMP_29843,8953,683,28,220.32,3174,4,UK,tablet,active
CMP_29844,8540,409,10,214.33,2969,2,UAE,desktop,active
CMP_29845,3620,104,11,116.94,1489,9,US,mobile,paused
CMP_29846,1418,65,3,188.84,2404,10,UAE,mobile,active
CMP_29847,10943,265,25,592.69,2721,7,US,desktop,paused
CMP_29848,25677,1482,41,747.23,371,6,India,mobile,paused
CMP_29849,95040,285,538,1810.56,1829,4,Singapore,desktop,active
CMP_29850,23021,1817,64,623.97,2157,4,UAE,mobile,active
CMP_29851,69957,3477,344,8105.35,3202,4,Germany,mobile,paused
CMP_29852,19014,574,66,475.26,2083,9,India,tablet,active
CMP_29853,79594,2313,96,3738.54,2428,4,UAE,desktop,active
CMP_29854,75590,3358,47,5784.51,1539,3,UAE,tablet,active
CMP_29855,88756,1598,159,585.55,4896,6,India,desktop,paused
CMP_29856,8953,296,17,3381.0,3381,2,India,desktop,active
CMP_29857,42630,2354,103,2508.08,729,3,Germany,mobile,active
CMP_29858,85186,3741,43,3685.38,493,2,Germany,desktop,paused
CMP_29859,71180,4961,589,5359.87,407,1,Singapore,tablet,paused
CMP_29860,45156,1995,188,3848.37,1867,5,Germany,mobile,active
CMP_29861,60578,4731,347,1137.28,544,5,Germany,desktop,paused
CMP_29862,19507,1287,52,2914.8,4119,3,India,tablet,paused
CMP_29863,99523,1455,22,3179.16,4555,3,Singapore,mobile,paused
CMP_29864,11321,191,4,432.45,4622,10,Germany,mobile,active
CMP_29865,19727,226,7,337.76,4940,1,UAE,tablet,active
CMP_29866,3511,225,16,232.91,1259,6,India,desktop,active
CMP_29867,28248,84,15,2015.39,1951,9,US,mobile,active
CMP_29868,30724,2431,0,736.6,1291,1,UAE,tablet,paused
CMP_29869,33501,655,57,1930.06,4812,8,Singapore,tablet,active
CMP_29870,39476,2375,103,1409.68,4543,4,US,tablet,active
CMP_29871,37711,1699,146,2140.58,3346,6,UK,mobile,active
CMP_29872,41380,2845,42,4555.19,3251,8,Singapore,mobile,active
CMP_29873,90244,3521,355,10521.46,1216,9,UAE,tablet,active
CMP_29874,31295,2467,245,5475.41,4105,4,Germany,tablet,paused
CMP_29875,77141,3007,174,8895.76,1775,1,US,mobile,paused
CMP_29876,63696,2946,310,4444.54,2011,10,UK,desktop,active
CMP_29877,43356,476,51,109.08,4624,5,Germany,desktop,active
CMP_29878,38080,637,69,1199.06,944,2,Singapore,tablet,paused
CMP_29879,53400,3135,126,949.44,849,6,Germany,desktop,active
CMP_29880,55708,1954,50,3768.64,3184,3,Germany,mobile,paused
CMP_29881,75808,928,33,1202.55,1317,7,Germany,desktop,active
CMP_29882,75512,1194,127,1311.85,2331,8,UAE,desktop,paused
CMP_29883,19747,985,26,2293.4,4392,2,Singapore,tablet,paused
CMP_29884,57486,1556,16,3858.0,3858,5,UAE,mobile,paused
CMP_29885,59038,1272,94,1364.26,1831,1,US,desktop,active
CMP_29886,60991,2078,191,5006.34,3756,4,UK,desktop,paused
CMP_29887,23554,1173,63,2398.93,2000,8,Singapore,mobile,paused
CMP_29888,30777,1382,128,2257.35,2854,7,Singapore,desktop,paused
CMP_29889,29217,1914,50,673.45,773,2,UK,tablet,active
CMP_29890,86277,2918,286,6547.53,3276,2,India,mobile,paused
CMP_29891,20785,347,32,758.94,4226,3,Germany,tablet,paused
CMP_29892,70995,5506,418,5413.36,2808,3,UAE,mobile,paused
CMP_29893,12457,259,29,619.84,4343,5,UAE,desktop,paused
CMP_29894,85402,3122,255,6215.91,2325,10,UK,desktop,active
CMP_29895,38333,947,90,1942.73,4938,5,UK,mobile,active
CMP_29896,35109,2595,286,3928.84,1093,8,India,mobile,active
CMP_29897,19835,801,61,235.82,4485,4,India,tablet,active
CMP_29898,90707,637,22,537.66,269,10,US,mobile,active
CMP_29899,17846,1298,17,1893.29,934,5,UAE,desktop,active
CMP_29900,8575,243,10,72.87,1580,9,Germany,desktop,paused
CMP_29901,53849,937,66,1588.53,3896,7,US,mobile,active
CMP_29902,94628,3588,298,3478.24,4365,6,UK,tablet,active
CMP_29903,21272,1694,26,4822.0,4822,8,UK,mobile,active
CMP_29904,25554,1557,107,4525.57,2908,2,Germany,mobile,active
CMP_29905,60914,4486,229,2616.29,945,8,UK,tablet,active
CMP_29906,96179,493,43,489.06,540,5,Singapore,desktop,active
CMP_29907,98731,7884,231,3813.0,3813,5,Singapore,desktop,active
